session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Record Video,Sex,Student Status,Webcam
62a9db65cc6ce3ed1d0dc55f,616a91195f915bc9200cf1e7,RETURNED,2022-06-15 13:17:27.794000,,65325.561058,21,98,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9db685f5b481c528984c5,57aa001416020100010422d8,RETURNED,2022-06-15 13:15:20.117000,,65453.251073,26,201,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9db91a8148e092191f9f7,5fe715e39bca6f4ff8393326,RETURNED,2022-06-15 13:16:01.433000,,65411.948515,25,70,1,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9db93591fac75d1c3eb2b,603fe2bb561e3113ee9da931,AWAITING REVIEW,2022-06-15 13:18:24.038000,2022-06-15 13:30:36.807000,732.769,27,163,1,100,,39F54BF2,Greece,Greece,Unemployed (and job seeking),Greek,Greece,Yes,Male,Yes,Yes
62a9db964333b2b4e4d27575,616b2068ec2a937a2b6a45ed,AWAITING REVIEW,2022-06-15 13:16:06.572000,2022-06-15 13:27:28.668000,682.096,19,123,2,98,,39F54BF2,Syrian Arab Republic,Sweden,Other,Arabic,Syrian Arab Republic,Yes,Male,Yes,Yes
62a9db9c0efaa6ce09ae2aeb,6134a29257aec791154425ae,RETURNED,2022-06-15 13:16:17.308000,,65396.121363,26,128,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dba2d1c28beb0cc9a771,5a77529ff49c9a0001f2fdbd,RETURNED,2022-06-15 13:26:18.592000,,64794.852408,33,657,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dba356764b77c4debcd3,6150726c26e31056e4513722,AWAITING REVIEW,2022-06-15 13:17:32.281000,2022-06-15 13:31:07.704000,815.423,20,64,2,99,,39F54BF2,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9dba54d0f8fe704ead348,615efa227a9938e11616d53c,AWAITING REVIEW,2022-06-15 13:20:44.506000,2022-06-15 13:49:22.940000,1718.434,26,136,2,100,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9dbac6bf177535d9dab6f,616d22471eeb54d1b98db03c,RETURNED,2022-06-15 13:16:28.415000,,65385.068843,34,129,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbb70a74e7e8428c6719,61703fdd71715e01647e8aae,RETURNED,2022-06-15 13:26:39.239000,,64774.260339,19,138,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbba13e738acd059a56d,612de4fe43414f0900f1b2a3,RETURNED,2022-06-15 13:16:46.963000,,65366.548938,26,44,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbbfcb1df4ee4f68ffe6,5fe150610a5e7fbea05b7c92,RETURNED,2022-06-15 13:26:47.174000,,64766.351553,24,293,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbc202ca4d0e46b77668,6170406b453e66204b8beed3,RETURNED,2022-06-15 13:22:18.868000,,65034.670133,21,250,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbc5c1c30f6967abb9a9,5bf1a218f5e4460001e033c6,RETURNED,2022-06-15 13:16:56.578000,,65356.974232,22,161,4,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbd0ec55358e23a5accf,5d6558fa16871700012ea47b,RETURNED,2022-06-15 13:17:04.967000,,65348.598175,52,400,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbd173bf6ae7782aa3dc,616ec4d19fc1b4726c15d3ab,TIMED-OUT,2022-06-15 13:17:05.124000,,65348.454037,38,80,0,100,,,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,No,Yes
62a9dbdbfd2f5b9839917141,6111c76783173d22d777f2fe,AWAITING REVIEW,2022-06-15 13:17:15.024000,2022-06-15 13:29:47.855000,752.831,27,51,0,100,,39F54BF2,Mexico,Mexico,Full-Time,Spanish,Mexico,Yes,Male,No,Yes
62a9dbdc6b6e98dd17ad23b4,60df1a7f139746afa6a2768c,RETURNED,2022-06-15 13:17:44.979000,,65308.623391,35,160,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbe132a918e798a23ac5,616c3f3a378cb38f3f7ecac3,RETURNED,2022-06-15 13:28:00.059000,,64693.56037,53,226,8,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbeedfa5d234bddac6f2,614e82d5717d691f24efffc0,AWAITING REVIEW,2022-06-15 13:17:38.307000,2022-06-15 13:36:07.971000,1109.664,32,183,2,100,,39F54BF2,Bangladesh,Hungary,Part-Time,Bengali,Bangladesh,Yes,Male,Yes,Yes
62a9dbf323df6989cde93987,5be064114c6bd000013368f3,RETURNED,2022-06-15 13:17:39.966000,,65313.678368,67,268,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dbfb527f455ea49b8a46,5e9efe26ffd5fe04e506d7f3,AWAITING REVIEW,2022-06-15 13:18:52.781000,2022-06-15 13:34:08.809000,916.028,25,224,1,100,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9dc05cbff82d0236e5275,614b801091af729920910b87,TIMED-OUT,2022-06-15 13:19:25.340000,,65208.329386,32,193,4,99,,,Portugal,Portugal,Full-Time,Portuguese,Portugal,Yes,Male,No,Yes
62a9dc08e27a1493a3b29906,5d138b1707a97100156c2ace,REJECTED,2022-06-15 13:18:05.120000,2022-06-15 13:50:33.051000,1947.931,32,241,6,97,2022-06-15 13:59:00.017000,39F54BF2,New Zealand,New Zealand,Part-Time,English,New Zealand,Yes,Female,No,Yes
62a9dc21934d34f87fe0914b,60e77d1a5e3086ba529d8c87,RETURNED,2022-06-15 13:28:25.235000,,64668.458937,24,154,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc2be9d8a0bd88dc30e7,60e6f8ba388943fc0c5e19fc,RETURNED,2022-06-15 13:20:07.220000,,65166.486282,22,69,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc2e08064d5f2685c0bb,5e82367fd7c6979523d54eb9,RETURNED,2022-06-15 13:19:50.616000,,65183.102068,23,66,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc44e27a1493a3b2990d,61703be3748d6f5ddc01170a,RETURNED,2022-06-15 13:29:00.669000,,64633.066586,64,124,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc44fd2f5b9839917145,615fe28ffb4e3ff3ca8ab325,RETURNED,2022-06-15 13:29:00.322000,,64633.425938,26,29,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc7d98ecaf0073b1a36d,60dc9556508486e19fc42546,RETURNED,2022-06-15 13:20:01.445000,,65172.313819,45,118,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dc8bbb0cb8a5019df404,5c813f9e40650900116d13aa,AWAITING REVIEW,2022-06-15 13:20:13.094000,2022-06-15 13:26:11.188000,358.094,22,153,1,100,,39F54BF2,Greece,Netherlands,Part-Time,Greek,Greece,Yes,Female,Yes,Yes
62a9dc8f67b848270c7e25e3,5ecc3916c6073611cfff8cb3,RETURNED,2022-06-15 13:23:27.797000,,64965.985558,27,204,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dcb517c7edc54b8405e1,5f90c32f69122f1cebd1cc0b,AWAITING REVIEW,2022-06-15 13:21:21.217000,2022-06-15 13:31:18.701000,597.484,54,221,0,100,,39F54BF2,Canada,Canada,Other,French,Canada,Yes,Male,Yes,Yes
62a9dcb864604ec5b69f5f53,60dc31374fc70253e7a2d9e9,RETURNED,2022-06-15 13:30:56.030000,,64517.777837,45,148,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dcc232a75fc124ee6343,616da6c9cc9da5e99f8be326,RETURNED,2022-06-15 13:22:26.002000,,65027.819731,30,62,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dcc372b1478df10d02d5,5bf1ecfcaf38d100016c1171,REJECTED,2022-06-15 13:21:14.011000,2022-06-15 13:23:01.491000,107.48,24,238,6,98,2022-06-15 13:35:53.430000,NOCODE,Portugal,Portugal,Other,Portuguese,Portugal,Yes,Female,Yes,Yes
62a9dcc4cbffb1a7fa4dcb56,5db9fbd20fbd8b05db2aa3ed,RETURNED,2022-06-15 13:31:08.469000,,64505.376247,26,271,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dcd9f7419d8c80288770,5f117f2b69f65101263bf8d0,REJECTED,2022-06-15 13:21:30.906000,2022-06-15 13:41:29.678000,1198.772,23,343,1,100,2022-06-15 14:24:38.233000,39F54BF2,Spain,Spain,Part-Time,Spanish,Spain,Yes,Female,Yes,Yes
62a9dcddb7829499b3b4d3f3,61274c5d48457b27bb106961,REJECTED,2022-06-15 13:21:41.776000,2022-06-15 13:24:07.201000,145.425,28,89,5,95,2022-06-15 13:34:52.488000,NOCODE,South Africa,South Africa,DATA EXPIRED,DATA EXPIRED,South Africa,Yes,Female,DATA EXPIRED,Yes
62a9dced250ac2780ec09b1f,60a838a519ca13dddc5b36d3,RETURNED,2022-06-15 13:31:49.489000,,64464.395247,24,65,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dcfc0e78e75086ca9743,60bce8474b590baeb84b6cdd,RETURNED,2022-06-15 13:22:04.245000,,65049.65155,21,147,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dd2406ce06834c7a143d,611df8db8ecf47bb14385383,RETURNED,2022-06-15 13:25:48.860000,,64825.048066,25,121,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dd246d50c911c43eb12f,61645fccc9e03464d67350e7,AWAITING REVIEW,2022-06-15 13:23:03.045000,2022-06-15 13:32:20.845000,557.8,24,185,4,99,,39F54BF2,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9dd63e49786d1944e1b0d,6130e97d4106299f8c6120fa,AWAITING REVIEW,2022-06-15 13:23:58.767000,2022-06-15 13:31:54.462000,475.695,19,98,0,100,,39F54BF2,South Africa,South Africa,Other,DATA EXPIRED,South Africa,Yes,Female,Yes,Yes
62a9dd6ed97d3930e5605737,601c5471aaa42f75036d5a62,RETURNED,2022-06-15 13:33:58.882000,,64335.062496,19,294,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dd8e3595dd89ba738ebf,61651b30bdd751cfd39a1b81,RETURNED,2022-06-15 13:24:40.719000,,64893.240972,24,125,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9ddb36139306c6522fa76,5b9125803e41080001a850e5,RETURNED,2022-06-15 13:25:07.562000,,64866.413443,24,489,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9ddd50abfeadda53a6692,611d32745d36a6ef5fbb0798,RETURNED,2022-06-15 13:25:47.654000,,64826.331964,23,63,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dddbc74372c83b56c502,610e84060ea4d4e60d0fc857,RETURNED,2022-06-15 13:35:47.127000,,64226.870763,20,142,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9ddddf6d17bd5465dde55,5e74c0376d9a62000b9f8041,RETURNED,2022-06-15 13:35:49.924000,,64224.08584,25,290,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dde4c7cc915dd9e20095,615fe53328089522ce2661ed,RETURNED,2022-06-15 13:25:56.370000,,64817.650885,24,118,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9ddec3dbeec3f8bfc951e,612ecc90331b627f7aaac5dc,RETURNED,2022-06-15 13:26:04.174000,,64809.860727,23,142,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de00d6c86d2cdd53c931,6038699f5cdecc243c343024,TIMED-OUT,2022-06-15 13:26:30.617000,,64783.429298,27,216,4,98,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Yes,Female,No,Yes
62a9de0fdea4898152eb57cb,5ed377271691ea000c548cb0,RETURNED,2022-06-15 13:26:43.019000,,64771.037914,61,1061,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de19e7509e5fa15f34ae,61470869adf1877433ebfade,AWAITING REVIEW,2022-06-15 13:27:05.519000,2022-06-15 13:40:16.899000,791.38,20,23,0,100,,39F54BF2,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9de2f7a641d10778da2ce,5ea936e503a71a000af12d7b,RETURNED,2022-06-15 13:27:11.729000,,64742.351787,25,381,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de61836f6b10ea71b6a4,5b55a6bc8620300001c3f50b,RETURNED,2022-06-15 13:28:06.806000,,64687.286505,28,320,6,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de62bda3d0c9cd4e223c,6022812b3081be01df18e8c8,RETURNED,2022-06-15 13:28:02.382000,,64691.722365,21,205,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de888c56cf01b0d0bcde,5fb8087626faeb04322ada5d,RETURNED,2022-06-15 13:28:43.643000,,64650.47309,21,93,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9de8f507b5c7b33a2e87e,5a8b49d917ef35000170b814,RETURNED,2022-06-15 13:38:47.640000,,64046.48867,46,310,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dea43aa70117d204a89d,610667edefdc1ad424021209,RETURNED,2022-06-15 13:29:21.200000,,64612.942293,24,103,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9deb33c31107c5745a8cc,60e343946a7faddde88fbe3c,AWAITING REVIEW,2022-06-15 13:35:15.061000,2022-06-15 13:50:07.422000,892.361,28,111,4,97,,39F54BF2,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Yes,Male,No,Yes
62a9deb563f37d5fc9968b49,61608788d43bd11eaf30394a,AWAITING REVIEW,2022-06-15 13:29:29.930000,2022-06-15 13:46:04.414000,994.484,24,51,1,100,,39F54BF2,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Yes,Male,No,Yes
62a9dec23b25f0811fcd5c5c,61504fea6e84e5a81f36b68c,AWAITING REVIEW,2022-06-15 13:29:48.361000,2022-06-15 13:45:36.144000,947.783,19,171,3,99,,39F54BF2,Saudi Arabia,Italy,Unemployed (and job seeking),Arabic,Lebanon,Yes,Female,Yes,Yes
62a9df745cf900e56c69a2da,5f325435f0fc671a7434cabe,RETURNED,2022-06-15 13:32:36.990000,,64417.206241,26,171,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dfbf99104ac2f7112810,609c15fd6888b88a23312c42,RETURNED,2022-06-15 13:33:51.015000,,64343.192094,27,171,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dfed1182a42874071862,5d3f12098ea9bd0018b07068,RETURNED,2022-06-15 13:34:40.625000,,64293.593659,31,370,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9dff26e0b2e058d24944c,614908b5fae63460362fbfe9,RETURNED,2022-06-15 13:34:47.759000,,64286.473446,33,96,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e00267b8ae725af3a485,60dbd9e4f38631ec3581c746,RETURNED,2022-06-15 13:44:58.675000,,63675.573337,49,263,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e0290059a572adde540f,5d9eca6b3155090014a83a82,AWAITING REVIEW,2022-06-15 13:35:42.045000,2022-06-15 13:54:27.802000,1125.757,56,614,2,100,,39F54BF2,Jamaica,Canada,Full-Time,English,Jamaica,Yes,Female,No,Yes
62a9e0322bfe235778630a2e,58c62eac444ade00010231a9,RETURNED,2022-06-15 13:35:46.910000,,64227.368952,54,1075,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e03a0a581f9cf7f48ce7,5d5c28112e9a7a0019bacffa,RETURNED,2022-06-15 13:35:54.980000,,64219.311532,35,465,6,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e0423dbeec3f8bfc9538,602e6ec04ad77a9e94ddb5bd,RETURNED,2022-06-15 13:38:09.351000,,64084.952691,22,173,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e06eef5d8f02100794d1,60447bab4ee2ab4f2e005b74,AWAITING REVIEW,2022-06-15 13:36:53.951000,2022-06-15 14:02:38.403000,1544.452,41,135,0,100,,39F54BF2,Zimbabwe,South Africa,Full-Time,English,Zimbabwe,Yes,Female,DATA EXPIRED,Yes
62a9e09a2bfe235778630a34,61323648b77040f5116cfd50,AWAITING REVIEW,2022-06-15 13:37:34.324000,2022-06-15 13:53:25.255000,950.931,20,2,0,100,,NOCODE,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Male,No,Yes
62a9e0c79bc0e4332168a859,60a37b4e514b606e0a822a0c,RETURNED,2022-06-15 13:38:45.883000,,64048.460786,32,396,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e0ca41da1393ea770b71,60df4644ec36828f7b93fe9a,RETURNED,2022-06-15 13:48:18.287000,,63476.069875,26,108,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e0efddf8dbc92dac509c,611e182dfe4a100e7d271c7e,AWAITING REVIEW,2022-06-15 13:39:15.309000,2022-06-15 13:59:34.819000,1219.51,27,150,0,100,,39F54BF2,Zimbabwe,South Africa,Full-Time,DATA EXPIRED,Zimbabwe,Yes,Female,No,Yes
62a9e117ed5427f26d31b94b,5c45ad3793f3690001c46767,RETURNED,2022-06-15 13:39:43.187000,,63991.201525,41,488,7,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e129eab3f86c55834bf2,601d922bc0e663137b95ea2f,AWAITING REVIEW,2022-06-15 13:39:58.755000,2022-06-15 13:53:11.065000,792.31,48,209,1,100,,39F54BF2,Poland,Poland,Full-Time,Polish,Poland,Yes,Female,No,Yes
62a9e1330b15f878098c7dc3,613352fd0eb63a1adc9eeb70,AWAITING REVIEW,2022-06-15 13:40:03.591000,2022-06-15 13:48:05.221000,481.63,30,88,4,96,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9e19290aedff3723a6ce7,5ed7b717976efc260a08c490,RETURNED,2022-06-15 13:51:38.474000,,63275.953081,30,163,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e19b186eb60ed146b2d8,611276eef2fedd783d9b30ff,AWAITING REVIEW,2022-06-15 13:41:54.309000,2022-06-15 13:53:03.887000,669.578,37,77,2,99,,NO CODE,Nigeria,Poland,Other,DATA EXPIRED,Nigeria,Yes,Male,Yes,Yes
62a9e220ac966d2304e9edcf,60b553fb5705a4355358afaf,RETURNED,2022-06-15 13:44:11.929000,,63722.525171,22,135,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e240dfbefda4b1da4322,5d82de0beecd2a000198dd3a,RETURNED,2022-06-15 13:44:32.588000,,63701.879907,25,248,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
